probe_id	n_genes	gene_ids	gene_names	cigars	transcript_ids	transcript_types
ENSG00000107968|MAP3K8|40394b3	1	[ENSG00000107968,ENSG00000107968,ENSG00000107968]	[MAP3K8,MAP3K8,MAP3K8]	[=40,=40,=40]	[ENST00000375321.1,ENST00000263056.6,ENST00000542547.5]	[protein_coding,protein_coding,protein_coding]
ENSG00000107968|MAP3K8|4947642	1	[ENSG00000107968,ENSG00000107968,ENSG00000107968]	[MAP3K8,MAP3K8,MAP3K8]	[=40,=40,=40]	[ENST00000375321.1,ENST00000263056.6,ENST00000542547.5]	[protein_coding,protein_coding,protein_coding]
ENSG00000107968|MAP3K8|a020730	1	[ENSG00000107968,ENSG00000107968,ENSG00000107968]	[MAP3K8,MAP3K8,MAP3K8]	[=40,=40,=40]	[ENST00000375321.1,ENST00000263056.6,ENST00000542547.5]	[protein_coding,protein_coding,protein_coding]
ENSG00000107968|MAP3K8|bbb38e0	1	[ENSG00000107968,ENSG00000107968,ENSG00000107968]	[MAP3K8,MAP3K8,MAP3K8]	[=40,=40,=40]	[ENST00000375321.1,ENST00000263056.6,ENST00000542547.5]	[protein_coding,protein_coding,protein_coding]
ENSG00000107968|MAP3K8|b55352f	1	[ENSG00000107968,ENSG00000107968,ENSG00000107968]	[MAP3K8,MAP3K8,MAP3K8]	[=40,=40,=40]	[ENST00000375321.1,ENST00000263056.6,ENST00000542547.5]	[protein_coding,protein_coding,protein_coding]
ENSG00000107968|MAP3K8|65b2b17	1	[ENSG00000107968,ENSG00000107968,ENSG00000107968]	[MAP3K8,MAP3K8,MAP3K8]	[=40,=40,=40]	[ENST00000375321.1,ENST00000263056.6,ENST00000542547.5]	[protein_coding,protein_coding,protein_coding]
ENSG00000107968|MAP3K8|99772aa	1	[ENSG00000107968,ENSG00000107968,ENSG00000107968]	[MAP3K8,MAP3K8,MAP3K8]	[=40,=40,=40]	[ENST00000375321.1,ENST00000263056.6,ENST00000542547.5]	[protein_coding,protein_coding,protein_coding]
ENSG00000107968|MAP3K8|1a80d08	1	[ENSG00000107968,ENSG00000107968,ENSG00000107968]	[MAP3K8,MAP3K8,MAP3K8]	[=40,=40,=40]	[ENST00000375321.1,ENST00000263056.6,ENST00000542547.5]	[protein_coding,protein_coding,protein_coding]
ENSG00000107968|MAP3K8|57c3b9c	1	[ENSG00000107968,ENSG00000107968,ENSG00000107968]	[MAP3K8,MAP3K8,MAP3K8]	[=40,=40,=40]	[ENST00000375321.1,ENST00000263056.6,ENST00000542547.5]	[protein_coding,protein_coding,protein_coding]
ENSG00000240583|AQP1|49ac024	2	[ENSG00000240583,ENSG00000240583,ENSG00000240583,ENSG00000240583,ENSG00000250424]	[AQP1,AQP1,AQP1,AQP1,ENSG00000250424]	[=40,=40,=40,=40,=40]	[ENST00000409611.1,ENST00000311813.11,ENST00000652696.1,ENST00000409899.5,ENST00000509504.2]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000240583|AQP1|67c1c80	2	[ENSG00000240583,ENSG00000240583,ENSG00000240583,ENSG00000240583,ENSG00000250424]	[AQP1,AQP1,AQP1,AQP1,ENSG00000250424]	[=40,=40,=40,=40,=40]	[ENST00000409611.1,ENST00000311813.11,ENST00000652696.1,ENST00000409899.5,ENST00000509504.2]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000240583|AQP1|1f756c1	2	[ENSG00000240583,ENSG00000240583,ENSG00000240583,ENSG00000240583,ENSG00000250424]	[AQP1,AQP1,AQP1,AQP1,ENSG00000250424]	[=40,=40,=40,=40,=40]	[ENST00000409611.1,ENST00000311813.11,ENST00000652696.1,ENST00000409899.5,ENST00000509504.2]	[protein_coding,protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000240583|AQP1|5a8a48f	1	[ENSG00000240583,ENSG00000240583,ENSG00000240583,ENSG00000240583]	[AQP1,AQP1,AQP1,AQP1]	[=40,=40,=40,=40]	[ENST00000409611.1,ENST00000652696.1,ENST00000311813.11,ENST00000409899.5]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000240583|AQP1|3f290e5	2	[ENSG00000240583,ENSG00000250424,ENSG00000240583,ENSG00000240583]	[AQP1,ENSG00000250424,AQP1,AQP1]	[=40,=40,=40,=40]	[ENST00000409611.1,ENST00000509504.2,ENST00000311813.11,ENST00000409899.5]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000240583|AQP1|8a05d60	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|059b02a	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|8455658	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000409611.1,ENST00000409899.5]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|f6ac1ea	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|3246ce7	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|d99edfd	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|5e2159a	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|f20e302	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|71e292c	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|24322a7	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|db0d172	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|faf597b	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|bf3df4b	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000240583|AQP1|85842c7	1	[ENSG00000240583,ENSG00000240583]	[AQP1,AQP1]	[=40,=40]	[ENST00000652696.1,ENST00000311813.11]	[protein_coding,protein_coding]
ENSG00000145247|OCIAD2|aa90252	1	[ENSG00000145247,ENSG00000145247,ENSG00000145247]	[OCIAD2,OCIAD2,OCIAD2]	[=40,=40,=40]	[ENST00000620187.4,ENST00000508632.6,ENST00000273860.8]	[protein_coding,protein_coding,protein_coding]
ENSG00000145247|OCIAD2|69d056a	1	[ENSG00000145247,ENSG00000145247,ENSG00000145247]	[OCIAD2,OCIAD2,OCIAD2]	[=40,=40,=40]	[ENST00000620187.4,ENST00000508632.6,ENST00000273860.8]	[protein_coding,protein_coding,protein_coding]
ENSG00000145247|OCIAD2|d9490ae	1	[ENSG00000145247,ENSG00000145247,ENSG00000145247]	[OCIAD2,OCIAD2,OCIAD2]	[=40,=40,=40]	[ENST00000620187.4,ENST00000508632.6,ENST00000273860.8]	[protein_coding,protein_coding,protein_coding]
ENSG00000145247|OCIAD2|53f288b	1	[ENSG00000145247,ENSG00000145247,ENSG00000145247]	[OCIAD2,OCIAD2,OCIAD2]	[=40,=40,=40]	[ENST00000620187.4,ENST00000508632.6,ENST00000273860.8]	[protein_coding,protein_coding,protein_coding]
ENSG00000145247|OCIAD2|ce7dd3f	1	[ENSG00000145247,ENSG00000145247,ENSG00000145247]	[OCIAD2,OCIAD2,OCIAD2]	[=40,=40,=40]	[ENST00000620187.4,ENST00000508632.6,ENST00000273860.8]	[protein_coding,protein_coding,protein_coding]
ENSG00000145247|OCIAD2|1de1d1c	1	[ENSG00000145247,ENSG00000145247,ENSG00000145247]	[OCIAD2,OCIAD2,OCIAD2]	[=40,=40,=40]	[ENST00000620187.4,ENST00000508632.6,ENST00000273860.8]	[protein_coding,protein_coding,protein_coding]
ENSG00000145247|OCIAD2|c59f47c	1	[ENSG00000145247]	[OCIAD2]	[=40]	[ENST00000508632.6]	[protein_coding]
ENSG00000145247|OCIAD2|a7298cb	1	[ENSG00000145247]	[OCIAD2]	[=40]	[ENST00000508632.6]	[protein_coding]
ENSG00000087245|MMP2|673005d	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|2c3aeb7	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|aba7ab0	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|733a764	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|4d04688	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|9f66343	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|880e2f4	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|1232fc7	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|1be2ccb	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|6f58e1e	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|59a3a5f	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|fda8ae1	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2,MMP2]	[=40,=40,=40,=40]	[ENST00000543485.5,ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|860bb85	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2]	[=40,=40,=40]	[ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|c730dfe	1	[ENSG00000087245,ENSG00000087245,ENSG00000087245]	[MMP2,MMP2,MMP2]	[=40,=40,=40]	[ENST00000570308.5,ENST00000437642.6,ENST00000219070.9]	[protein_coding,protein_coding,protein_coding]
ENSG00000087245|MMP2|80d68e2	1	[ENSG00000087245,ENSG00000087245]	[MMP2,MMP2]	[=40,=40]	[ENST00000570308.5,ENST00000219070.9]	[protein_coding,protein_coding]
ENSG00000087245|MMP2|4c11a4b	1	[ENSG00000087245,ENSG00000087245]	[MMP2,MMP2]	[=40,=40]	[ENST00000570308.5,ENST00000219070.9]	[protein_coding,protein_coding]
ENSG00000087245|MMP2|1805d42	1	[ENSG00000087245,ENSG00000087245]	[MMP2,MMP2]	[=40,=40]	[ENST00000570308.5,ENST00000219070.9]	[protein_coding,protein_coding]
ENSG00000087245|MMP2|677b732	1	[ENSG00000087245]	[MMP2]	[=40]	[ENST00000570308.5]	[protein_coding]
ENSG00000087245|MMP2|f030147	1	[ENSG00000087245]	[MMP2]	[=40]	[ENST00000219070.9]	[protein_coding]
ENSG00000087245|MMP2|ed99e3a	1	[ENSG00000087245]	[MMP2]	[=40]	[ENST00000219070.9]	[protein_coding]
ENSG00000087245|MMP2|1c7fc61	1	[ENSG00000087245]	[MMP2]	[=40]	[ENST00000570308.5]	[protein_coding]
ENSG00000087245|MMP2|80a8ddf	1	[ENSG00000087245]	[MMP2]	[=40]	[ENST00000219070.9]	[protein_coding]
ENSG00000161921|CXCL16|d571f8f	1	[ENSG00000161921,ENSG00000161921]	[CXCL16,CXCL16]	[=40,=40]	[ENST00000293778.12,ENST00000574412.6]	[protein_coding,protein_coding]
ENSG00000161921|CXCL16|3820def	1	[ENSG00000161921,ENSG00000161921]	[CXCL16,CXCL16]	[=40,=40]	[ENST00000293778.12,ENST00000574412.6]	[protein_coding,protein_coding]
ENSG00000161921|CXCL16|ff8e002	1	[ENSG00000161921,ENSG00000161921]	[CXCL16,CXCL16]	[=40,=40]	[ENST00000293778.12,ENST00000574412.6]	[protein_coding,protein_coding]
ENSG00000161921|CXCL16|aefad86	1	[ENSG00000161921,ENSG00000161921,ENSG00000161921]	[CXCL16,CXCL16,CXCL16]	[=40,=40,=40]	[ENST00000576153.5,ENST00000293778.12,ENST00000574412.6]	[protein_coding,protein_coding,protein_coding]
ENSG00000161921|CXCL16|e247b5b	1	[ENSG00000161921,ENSG00000161921,ENSG00000161921]	[CXCL16,CXCL16,CXCL16]	[=40,=40,=40]	[ENST00000576153.5,ENST00000293778.12,ENST00000574412.6]	[protein_coding,protein_coding,protein_coding]
ENSG00000161921|CXCL16|2fbd5a4	1	[ENSG00000161921,ENSG00000161921,ENSG00000161921]	[CXCL16,CXCL16,CXCL16]	[=40,=40,=40]	[ENST00000576153.5,ENST00000293778.12,ENST00000574412.6]	[protein_coding,protein_coding,protein_coding]
ENSG00000161921|CXCL16|2b7289f	1	[ENSG00000161921,ENSG00000161921]	[CXCL16,CXCL16]	[=40,=40]	[ENST00000576153.5,ENST00000293778.12]	[protein_coding,protein_coding]
ENSG00000161921|CXCL16|5fff791	1	[ENSG00000161921]	[CXCL16]	[=40]	[ENST00000574412.6]	[protein_coding]
ENSG00000124145|SDC4|a0b4db9	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|dff3b47	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|15becc9	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|dc250ef	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|0d4d05a	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|2097263	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|bd861ca	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|680a8cf	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|b8c33fd	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|e240bf4	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|31f7e02	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|962117f	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|9a3746d	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|5b2b3c1	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|d99b29f	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|bfcc0c3	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|30052e6	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|5c84529	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000124145|SDC4|e17baf5	1	[ENSG00000124145]	[SDC4]	[=40]	[ENST00000372733.3]	[protein_coding]
ENSG00000070404|FSTL3|5c40205	1	[ENSG00000070404,ENSG00000070404,ENSG00000070404,ENSG00000070404]	[FSTL3,FSTL3,FSTL3,FSTL3]	[=40,=40,=40,=40]	[ENST00000592947.5,ENST00000605925.3,ENST00000588773.5,ENST00000166139.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000070404|FSTL3|6f71b2b	1	[ENSG00000070404,ENSG00000070404,ENSG00000070404,ENSG00000070404]	[FSTL3,FSTL3,FSTL3,FSTL3]	[=40,=40,=40,=40]	[ENST00000592947.5,ENST00000605925.3,ENST00000588773.5,ENST00000166139.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000070404|FSTL3|bea79c1	1	[ENSG00000070404,ENSG00000070404,ENSG00000070404,ENSG00000070404]	[FSTL3,FSTL3,FSTL3,FSTL3]	[=40,=40,=40,=40]	[ENST00000592947.5,ENST00000605925.3,ENST00000588773.5,ENST00000166139.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000070404|FSTL3|7fc8f6e	1	[ENSG00000070404,ENSG00000070404,ENSG00000070404,ENSG00000070404]	[FSTL3,FSTL3,FSTL3,FSTL3]	[=40,=40,=40,=40]	[ENST00000592947.5,ENST00000605925.3,ENST00000588773.5,ENST00000166139.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000070404|FSTL3|a7ee115	1	[ENSG00000070404,ENSG00000070404,ENSG00000070404,ENSG00000070404]	[FSTL3,FSTL3,FSTL3,FSTL3]	[=40,=40,=40,=40]	[ENST00000592947.5,ENST00000605925.3,ENST00000588773.5,ENST00000166139.9]	[protein_coding,protein_coding,protein_coding,protein_coding]
ENSG00000070404|FSTL3|70c1a51	1	[ENSG00000070404,ENSG00000070404]	[FSTL3,FSTL3]	[=40,=40]	[ENST00000592947.5,ENST00000166139.9]	[protein_coding,protein_coding]
ENSG00000070404|FSTL3|fdaa173	1	[ENSG00000070404,ENSG00000070404]	[FSTL3,FSTL3]	[=40,=40]	[ENST00000592947.5,ENST00000166139.9]	[protein_coding,protein_coding]
ENSG00000070404|FSTL3|2490fb2	1	[ENSG00000070404]	[FSTL3]	[=40]	[ENST00000166139.9]	[protein_coding]
ENSG00000070404|FSTL3|c1ed39d	1	[ENSG00000070404]	[FSTL3]	[=40]	[ENST00000592947.5]	[protein_coding]
ENSG00000147454|SLC25A37|0121f61	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|c5b68a5	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|8c87c5b	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|46c443c	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|9d76cd2	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|50ecc11	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|f3e8720	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|f2ebdbe	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|6f8d39e	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|46cfaf2	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|5eca0f2	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|d528550	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|488d27b	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|28e1a83	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|395595e	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|f26ebce	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|de9dc41	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|8feb8a4	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|4dc85e2	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000147454|SLC25A37|7128215	1	[ENSG00000147454]	[SLC25A37]	[=40]	[ENST00000519973.6]	[protein_coding]
ENSG00000182240|BACE2|d81bbc3	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|0a98f81	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|1eb53f7	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|5713cfd	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|cbc5c21	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|18207f5	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|0839e39	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|6ff4609	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|b13e92e	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|ec8024f	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|cdf53c8	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|6104e65	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
ENSG00000182240|BACE2|0624e2d	1	[ENSG00000182240,ENSG00000182240,ENSG00000182240]	[BACE2,BACE2,BACE2]	[=40,=40,=40]	[ENST00000347667.5,ENST00000328735.10,ENST00000330333.11]	[protein_coding,protein_coding,protein_coding]
